report_date,user_principal_name,display_name,last_activity_date,copilot_chat_last_activity,teams_last_activity,word_last_activity,excel_last_activity,outlook_last_activity,report_period,_ingested_at,_source_system,_source_api,_watermark,_batch_id,_data_class
2026-08-02,robin.hale@contoso.com,Robin Hale,2026-08-02,,2026-08-02,,2026-08-02,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-08-02,batch-2026-09-04,MOCK
2026-08-02,lee.novak@contoso.com,Lee Novak,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-08-02,batch-2026-09-04,MOCK
2026-08-02,kim.arroyo@contoso.com,Kim Arroyo,2026-08-02,,2026-08-02,,,2026-08-02,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-08-02,batch-2026-09-04,MOCK
2026-08-01,aisha.rahman@contoso.com,Aisha Rahman,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-08-01,batch-2026-09-04,MOCK
2026-08-01,marco.silva@contoso.com,Marco Silva,2026-08-01,,,2026-08-01,,2026-08-01,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-08-01,batch-2026-09-04,MOCK
2026-08-01,jenny.oyelaran@contoso.com,Jenny Oyelaran,2026-08-01,2026-08-01,2026-08-01,,,2026-08-01,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-08-01,batch-2026-09-04,MOCK
2026-08-01,dev.patel@contoso.com,Dev Patel,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-08-01,batch-2026-09-04,MOCK
2026-08-01,sam.chen@contoso.com,Sam Chen,2026-08-01,2026-08-01,2026-08-01,,2026-08-01,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-08-01,batch-2026-09-04,MOCK
2026-08-01,robin.hale@contoso.com,Robin Hale,2026-08-01,2026-08-01,2026-08-01,,2026-08-01,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-08-01,batch-2026-09-04,MOCK
2026-08-01,lee.novak@contoso.com,Lee Novak,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-08-01,batch-2026-09-04,MOCK
2026-08-01,kim.arroyo@contoso.com,Kim Arroyo,2026-08-01,,,2026-08-01,,2026-08-01,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-08-01,batch-2026-09-04,MOCK
2026-07-31,aisha.rahman@contoso.com,Aisha Rahman,2026-07-31,2026-07-31,2026-07-31,2026-07-31,,2026-07-31,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-31,batch-2026-09-04,MOCK
2026-07-31,marco.silva@contoso.com,Marco Silva,2026-07-31,2026-07-31,2026-07-31,2026-07-31,,2026-07-31,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-31,batch-2026-09-04,MOCK
2026-07-31,jenny.oyelaran@contoso.com,Jenny Oyelaran,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-31,batch-2026-09-04,MOCK
2026-07-31,dev.patel@contoso.com,Dev Patel,2026-07-31,2026-07-31,2026-07-31,,,2026-07-31,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-31,batch-2026-09-04,MOCK
2026-07-31,sam.chen@contoso.com,Sam Chen,2026-07-31,,2026-07-31,,2026-07-31,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-31,batch-2026-09-04,MOCK
2026-07-31,robin.hale@contoso.com,Robin Hale,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-31,batch-2026-09-04,MOCK
2026-07-31,lee.novak@contoso.com,Lee Novak,2026-07-31,2026-07-31,2026-07-31,2026-07-31,,2026-07-31,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-31,batch-2026-09-04,MOCK
2026-07-31,kim.arroyo@contoso.com,Kim Arroyo,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-31,batch-2026-09-04,MOCK
2026-07-30,aisha.rahman@contoso.com,Aisha Rahman,2026-07-30,2026-07-30,2026-07-30,2026-07-30,2026-07-30,2026-07-30,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-30,batch-2026-09-04,MOCK
2026-07-30,marco.silva@contoso.com,Marco Silva,2026-07-30,2026-07-30,2026-07-30,,2026-07-30,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-30,batch-2026-09-04,MOCK
2026-07-30,jenny.oyelaran@contoso.com,Jenny Oyelaran,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-30,batch-2026-09-04,MOCK
2026-07-30,dev.patel@contoso.com,Dev Patel,2026-07-30,2026-07-30,2026-07-30,2026-07-30,2026-07-30,2026-07-30,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-30,batch-2026-09-04,MOCK
2026-07-30,sam.chen@contoso.com,Sam Chen,2026-07-30,2026-07-30,2026-07-30,2026-07-30,,2026-07-30,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-30,batch-2026-09-04,MOCK
2026-07-30,robin.hale@contoso.com,Robin Hale,2026-07-30,2026-07-30,,2026-07-30,,2026-07-30,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-30,batch-2026-09-04,MOCK
2026-07-30,lee.novak@contoso.com,Lee Novak,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-30,batch-2026-09-04,MOCK
2026-07-30,kim.arroyo@contoso.com,Kim Arroyo,2026-07-30,2026-07-30,2026-07-30,,2026-07-30,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-30,batch-2026-09-04,MOCK
2026-07-29,aisha.rahman@contoso.com,Aisha Rahman,2026-07-29,2026-07-29,2026-07-29,,,2026-07-29,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-29,batch-2026-09-04,MOCK
2026-07-29,marco.silva@contoso.com,Marco Silva,2026-07-29,2026-07-29,,,,2026-07-29,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-29,batch-2026-09-04,MOCK
2026-07-29,jenny.oyelaran@contoso.com,Jenny Oyelaran,2026-07-29,2026-07-29,2026-07-29,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-29,batch-2026-09-04,MOCK
2026-07-29,dev.patel@contoso.com,Dev Patel,2026-07-29,,2026-07-29,,2026-07-29,2026-07-29,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-29,batch-2026-09-04,MOCK
2026-07-29,sam.chen@contoso.com,Sam Chen,2026-07-29,,,2026-07-29,,2026-07-29,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-29,batch-2026-09-04,MOCK
2026-07-29,robin.hale@contoso.com,Robin Hale,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-29,batch-2026-09-04,MOCK
2026-07-29,lee.novak@contoso.com,Lee Novak,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-29,batch-2026-09-04,MOCK
2026-07-29,kim.arroyo@contoso.com,Kim Arroyo,2026-07-29,2026-07-29,,2026-07-29,,2026-07-29,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-29,batch-2026-09-04,MOCK
2026-07-28,aisha.rahman@contoso.com,Aisha Rahman,2026-07-28,2026-07-28,2026-07-28,2026-07-28,,2026-07-28,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-28,batch-2026-09-04,MOCK
2026-07-28,marco.silva@contoso.com,Marco Silva,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-28,batch-2026-09-04,MOCK
2026-07-28,jenny.oyelaran@contoso.com,Jenny Oyelaran,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-28,batch-2026-09-04,MOCK
2026-07-28,dev.patel@contoso.com,Dev Patel,2026-07-28,2026-07-28,2026-07-28,2026-07-28,2026-07-28,2026-07-28,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-28,batch-2026-09-04,MOCK
2026-07-28,sam.chen@contoso.com,Sam Chen,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-28,batch-2026-09-04,MOCK
2026-07-28,robin.hale@contoso.com,Robin Hale,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-28,batch-2026-09-04,MOCK
2026-07-28,lee.novak@contoso.com,Lee Novak,2026-07-28,2026-07-28,2026-07-28,2026-07-28,2026-07-28,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-28,batch-2026-09-04,MOCK
2026-07-28,kim.arroyo@contoso.com,Kim Arroyo,2026-07-28,2026-07-28,2026-07-28,2026-07-28,,2026-07-28,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-28,batch-2026-09-04,MOCK
2026-07-27,aisha.rahman@contoso.com,Aisha Rahman,2026-07-27,2026-07-27,,2026-07-27,,2026-07-27,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-27,batch-2026-09-04,MOCK
2026-07-27,marco.silva@contoso.com,Marco Silva,2026-07-27,2026-07-27,2026-07-27,2026-07-27,2026-07-27,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-27,batch-2026-09-04,MOCK
2026-07-27,jenny.oyelaran@contoso.com,Jenny Oyelaran,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-27,batch-2026-09-04,MOCK
2026-07-27,dev.patel@contoso.com,Dev Patel,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-27,batch-2026-09-04,MOCK
2026-07-27,sam.chen@contoso.com,Sam Chen,2026-07-27,2026-07-27,2026-07-27,,2026-07-27,2026-07-27,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-27,batch-2026-09-04,MOCK
2026-07-27,robin.hale@contoso.com,Robin Hale,2026-07-27,2026-07-27,2026-07-27,2026-07-27,,2026-07-27,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-27,batch-2026-09-04,MOCK
2026-07-27,lee.novak@contoso.com,Lee Novak,2026-07-27,2026-07-27,2026-07-27,,,2026-07-27,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-27,batch-2026-09-04,MOCK
2026-07-27,kim.arroyo@contoso.com,Kim Arroyo,2026-07-27,2026-07-27,,2026-07-27,,2026-07-27,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-27,batch-2026-09-04,MOCK
2026-07-26,aisha.rahman@contoso.com,Aisha Rahman,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-26,batch-2026-09-04,MOCK
2026-07-26,marco.silva@contoso.com,Marco Silva,2026-07-26,,2026-07-26,2026-07-26,2026-07-26,2026-07-26,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-26,batch-2026-09-04,MOCK
2026-07-26,jenny.oyelaran@contoso.com,Jenny Oyelaran,2026-07-26,2026-07-26,2026-07-26,2026-07-26,,2026-07-26,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-26,batch-2026-09-04,MOCK
2026-07-26,dev.patel@contoso.com,Dev Patel,2026-07-26,2026-07-26,2026-07-26,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-26,batch-2026-09-04,MOCK
2026-07-26,sam.chen@contoso.com,Sam Chen,2026-07-26,2026-07-26,2026-07-26,2026-07-26,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-26,batch-2026-09-04,MOCK
2026-07-26,robin.hale@contoso.com,Robin Hale,2026-07-26,2026-07-26,2026-07-26,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-26,batch-2026-09-04,MOCK
2026-07-26,lee.novak@contoso.com,Lee Novak,2026-07-26,2026-07-26,2026-07-26,2026-07-26,2026-07-26,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-26,batch-2026-09-04,MOCK
2026-07-26,kim.arroyo@contoso.com,Kim Arroyo,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-26,batch-2026-09-04,MOCK
2026-07-25,aisha.rahman@contoso.com,Aisha Rahman,2026-07-25,2026-07-25,2026-07-25,2026-07-25,2026-07-25,2026-07-25,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-25,batch-2026-09-04,MOCK
2026-07-25,marco.silva@contoso.com,Marco Silva,2026-07-25,2026-07-25,,,2026-07-25,2026-07-25,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-25,batch-2026-09-04,MOCK
2026-07-25,jenny.oyelaran@contoso.com,Jenny Oyelaran,2026-07-25,2026-07-25,2026-07-25,,,2026-07-25,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-25,batch-2026-09-04,MOCK
2026-07-25,dev.patel@contoso.com,Dev Patel,2026-07-25,2026-07-25,2026-07-25,2026-07-25,2026-07-25,2026-07-25,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-25,batch-2026-09-04,MOCK
2026-07-25,sam.chen@contoso.com,Sam Chen,2026-07-25,2026-07-25,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-25,batch-2026-09-04,MOCK
2026-07-25,robin.hale@contoso.com,Robin Hale,2026-07-25,2026-07-25,,,,2026-07-25,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-25,batch-2026-09-04,MOCK
2026-07-25,lee.novak@contoso.com,Lee Novak,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-25,batch-2026-09-04,MOCK
2026-07-25,kim.arroyo@contoso.com,Kim Arroyo,2026-07-25,2026-07-25,2026-07-25,,,2026-07-25,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-25,batch-2026-09-04,MOCK
2026-07-24,aisha.rahman@contoso.com,Aisha Rahman,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-24,batch-2026-09-04,MOCK
2026-07-24,marco.silva@contoso.com,Marco Silva,2026-07-24,,2026-07-24,2026-07-24,2026-07-24,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-24,batch-2026-09-04,MOCK
2026-07-24,jenny.oyelaran@contoso.com,Jenny Oyelaran,2026-07-24,2026-07-24,2026-07-24,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-24,batch-2026-09-04,MOCK
2026-07-24,dev.patel@contoso.com,Dev Patel,2026-07-24,2026-07-24,2026-07-24,,2026-07-24,2026-07-24,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-24,batch-2026-09-04,MOCK
2026-07-24,sam.chen@contoso.com,Sam Chen,2026-07-24,2026-07-24,2026-07-24,2026-07-24,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-24,batch-2026-09-04,MOCK
2026-07-24,robin.hale@contoso.com,Robin Hale,2026-07-24,2026-07-24,2026-07-24,2026-07-24,2026-07-24,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-24,batch-2026-09-04,MOCK
2026-07-24,lee.novak@contoso.com,Lee Novak,2026-07-24,2026-07-24,2026-07-24,2026-07-24,,2026-07-24,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-24,batch-2026-09-04,MOCK
2026-07-24,kim.arroyo@contoso.com,Kim Arroyo,2026-07-24,2026-07-24,2026-07-24,,2026-07-24,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-24,batch-2026-09-04,MOCK
2026-07-23,aisha.rahman@contoso.com,Aisha Rahman,2026-07-23,2026-07-23,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-23,batch-2026-09-04,MOCK
2026-07-23,marco.silva@contoso.com,Marco Silva,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-23,batch-2026-09-04,MOCK
2026-07-23,jenny.oyelaran@contoso.com,Jenny Oyelaran,2026-07-23,2026-07-23,2026-07-23,,,2026-07-23,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-23,batch-2026-09-04,MOCK
2026-07-23,dev.patel@contoso.com,Dev Patel,2026-07-23,2026-07-23,2026-07-23,,,2026-07-23,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-23,batch-2026-09-04,MOCK
2026-07-23,sam.chen@contoso.com,Sam Chen,2026-07-23,,2026-07-23,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-23,batch-2026-09-04,MOCK
2026-07-23,robin.hale@contoso.com,Robin Hale,2026-07-23,2026-07-23,2026-07-23,2026-07-23,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-23,batch-2026-09-04,MOCK
2026-07-23,lee.novak@contoso.com,Lee Novak,2026-07-23,2026-07-23,,,2026-07-23,2026-07-23,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-23,batch-2026-09-04,MOCK
2026-07-23,kim.arroyo@contoso.com,Kim Arroyo,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-23,batch-2026-09-04,MOCK
2026-07-22,aisha.rahman@contoso.com,Aisha Rahman,2026-07-22,2026-07-22,,2026-07-22,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-22,batch-2026-09-04,MOCK
2026-07-22,marco.silva@contoso.com,Marco Silva,2026-07-22,2026-07-22,,,2026-07-22,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-22,batch-2026-09-04,MOCK
2026-07-22,jenny.oyelaran@contoso.com,Jenny Oyelaran,2026-07-22,,2026-07-22,2026-07-22,2026-07-22,2026-07-22,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-22,batch-2026-09-04,MOCK
2026-07-22,dev.patel@contoso.com,Dev Patel,2026-07-22,2026-07-22,2026-07-22,2026-07-22,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-22,batch-2026-09-04,MOCK
2026-07-22,sam.chen@contoso.com,Sam Chen,2026-07-22,2026-07-22,2026-07-22,2026-07-22,2026-07-22,2026-07-22,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-22,batch-2026-09-04,MOCK
2026-07-22,robin.hale@contoso.com,Robin Hale,2026-07-22,,2026-07-22,2026-07-22,,2026-07-22,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-22,batch-2026-09-04,MOCK
2026-07-22,lee.novak@contoso.com,Lee Novak,2026-07-22,2026-07-22,2026-07-22,2026-07-22,,2026-07-22,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-22,batch-2026-09-04,MOCK
2026-07-22,kim.arroyo@contoso.com,Kim Arroyo,2026-07-22,2026-07-22,,,,2026-07-22,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-22,batch-2026-09-04,MOCK
2026-07-21,aisha.rahman@contoso.com,Aisha Rahman,2026-07-21,2026-07-21,2026-07-21,,2026-07-21,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-21,batch-2026-09-04,MOCK
2026-07-21,marco.silva@contoso.com,Marco Silva,2026-07-21,2026-07-21,2026-07-21,,,2026-07-21,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-21,batch-2026-09-04,MOCK
2026-07-21,jenny.oyelaran@contoso.com,Jenny Oyelaran,2026-07-21,2026-07-21,2026-07-21,,2026-07-21,2026-07-21,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-21,batch-2026-09-04,MOCK
2026-07-21,dev.patel@contoso.com,Dev Patel,2026-07-21,2026-07-21,2026-07-21,2026-07-21,2026-07-21,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-21,batch-2026-09-04,MOCK
2026-07-21,sam.chen@contoso.com,Sam Chen,2026-07-21,2026-07-21,2026-07-21,,,2026-07-21,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-21,batch-2026-09-04,MOCK
2026-07-21,robin.hale@contoso.com,Robin Hale,2026-07-21,2026-07-21,2026-07-21,2026-07-21,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-21,batch-2026-09-04,MOCK
2026-07-21,lee.novak@contoso.com,Lee Novak,2026-07-21,2026-07-21,2026-07-21,,2026-07-21,2026-07-21,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-21,batch-2026-09-04,MOCK
2026-07-21,kim.arroyo@contoso.com,Kim Arroyo,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-21,batch-2026-09-04,MOCK
2026-07-20,aisha.rahman@contoso.com,Aisha Rahman,2026-07-20,2026-07-20,2026-07-20,2026-07-20,2026-07-20,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-20,batch-2026-09-04,MOCK
2026-07-20,marco.silva@contoso.com,Marco Silva,2026-07-20,2026-07-20,,,2026-07-20,2026-07-20,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-20,batch-2026-09-04,MOCK
2026-07-20,jenny.oyelaran@contoso.com,Jenny Oyelaran,2026-07-20,2026-07-20,2026-07-20,2026-07-20,2026-07-20,2026-07-20,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-20,batch-2026-09-04,MOCK
2026-07-20,dev.patel@contoso.com,Dev Patel,2026-07-20,2026-07-20,2026-07-20,,2026-07-20,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-20,batch-2026-09-04,MOCK
2026-07-20,sam.chen@contoso.com,Sam Chen,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-20,batch-2026-09-04,MOCK
2026-07-20,robin.hale@contoso.com,Robin Hale,2026-07-20,2026-07-20,,2026-07-20,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-20,batch-2026-09-04,MOCK
2026-07-20,lee.novak@contoso.com,Lee Novak,2026-07-20,2026-07-20,,2026-07-20,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-20,batch-2026-09-04,MOCK
